Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-11-05 11:34:45Z : PB = 481259520 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-11-08 07:55:18Z : PB = 570642432 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 570642432 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 570642432 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 570642432 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 573726720 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 573726720 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 573726720 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 573726720 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 573726720 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 573726720 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 573726720 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 573726720 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 571457536 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 571457536 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 571457536 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 571457536 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 571457536 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 572313600 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 572313600 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 572313600 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 571486208 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 571486208 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 571486208 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 571486208 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 571486208 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 571486208 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 571486208 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 571486208 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 576212992 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 576212992 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 576212992 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 576212992 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 576212992 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 573751296 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 573751296 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 573751296 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 579829760 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 579829760 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 579829760 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 579829760 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 579829760 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 576741376 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 576741376 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 576741376 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 583536640 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 583667712 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 583667712 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 583667712 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 583667712 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 580214784 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 580214784 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 580214784 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:18Z : PB = 586420224 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:18Z : PB = 586420224 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:18Z : PB = 586420224 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:18Z : PB = 586420224 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:55:18Z : PB = 586420224 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:55:18Z : PB = 586420224 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:55:18Z : PB = 586420224 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:55:18Z : PB = 586420224 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:55:19Z : PB = 592035840 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:55:19Z : PB = 592035840 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:55:19Z : PB = 592035840 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:55:19Z : PB = 592035840 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-11-08 07:55:19Z : PB = 592035840 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-11-08 07:55:19Z : PB = 592035840 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-11-08 07:55:19Z : PB = 592035840 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-11-08 07:55:19Z : PB = 592035840 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-11-08 07:55:19Z : PB = 592035840 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-11-08 07:55:20Z : PB = 592003072 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-11-08 07:55:20Z : PB = 592003072 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-11-08 07:55:20Z : PB = 587218944 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-11-08 07:58:20Z : PB = 550825984 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-11-08 07:58:20Z : PB = 551632896 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-11-08 07:58:20Z : PB = 551858176 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-11-08 07:58:20Z : PB = 551858176 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 2])
2022-11-08 07:58:20Z : PB = 551153664 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 2], ignoreCache=True, settingsPath=<null>)
2022-11-08 07:58:20Z : PB = 551153664 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-11-08 07:58:20Z : PB = 551153664 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-11-08 07:58:20Z : PB = 551153664 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:20Z : PB = 549228544 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:20Z : PB = 549232640 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:20Z : PB = 549232640 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:20Z : PB = 549232640 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:21Z : PB = 554643456 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:21Z : PB = 554643456 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:21Z : PB = 554643456 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:21Z : PB = 554643456 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:21Z : PB = 554643456 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:21Z : PB = 554643456 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:21Z : PB = 554643456 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:21Z : PB = 554643456 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:21Z : PB = 556584960 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:21Z : PB = 556584960 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:21Z : PB = 556584960 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:21Z : PB = 556584960 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:21Z : PB = 556584960 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:21Z : PB = 556584960 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:21Z : PB = 556584960 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:21Z : PB = 556584960 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:21Z : PB = 562462720 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:21Z : PB = 562528256 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:21Z : PB = 562593792 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:21Z : PB = 562659328 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:21Z : PB = 562790400 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:21Z : PB = 562790400 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:21Z : PB = 562790400 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:21Z : PB = 562790400 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:21Z : PB = 563912704 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:21Z : PB = 563912704 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:21Z : PB = 563912704 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:21Z : PB = 563912704 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:21Z : PB = 563912704 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:21Z : PB = 563912704 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:21Z : PB = 563912704 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:21Z : PB = 563912704 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:22Z : PB = 563052544 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:22Z : PB = 563052544 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:22Z : PB = 563052544 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:22Z : PB = 563052544 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:22Z : PB = 563052544 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:22Z : PB = 563052544 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:22Z : PB = 563052544 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:22Z : PB = 563052544 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:22Z : PB = 563982336 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:22Z : PB = 563982336 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:22Z : PB = 563924992 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:22Z : PB = 563924992 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:22Z : PB = 563924992 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:22Z : PB = 563924992 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:22Z : PB = 563924992 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:22Z : PB = 563924992 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:22Z : PB = 563109888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:22Z : PB = 563064832 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:22Z : PB = 563064832 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:22Z : PB = 563064832 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:22Z : PB = 563064832 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:22Z : PB = 563064832 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:22Z : PB = 563064832 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:22Z : PB = 563064832 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:22Z : PB = 569929728 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:22Z : PB = 569929728 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:22Z : PB = 569929728 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:22Z : PB = 569929728 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:22Z : PB = 569929728 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:22Z : PB = 569929728 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:22Z : PB = 569929728 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:22Z : PB = 569929728 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:23Z : PB = 571625472 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:23Z : PB = 571625472 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:23Z : PB = 571625472 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:23Z : PB = 571625472 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:23Z : PB = 571625472 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:23Z : PB = 571625472 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:23Z : PB = 571625472 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:23Z : PB = 571625472 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:23Z : PB = 573485056 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:23Z : PB = 573485056 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:23Z : PB = 573485056 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:23Z : PB = 573485056 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:23Z : PB = 573485056 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:23Z : PB = 574009344 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:23Z : PB = 574009344 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:23Z : PB = 574009344 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:24Z : PB = 581070848 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:24Z : PB = 581070848 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:24Z : PB = 581070848 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:24Z : PB = 581070848 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:24Z : PB = 581070848 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:24Z : PB = 581070848 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:24Z : PB = 581070848 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:24Z : PB = 581070848 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:24Z : PB = 581988352 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:24Z : PB = 581988352 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 07:58:24Z : PB = 581988352 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 07:58:24Z : PB = 581988352 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 07:58:24Z : PB = 581988352 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 07:58:24Z : PB = 581988352 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 07:58:24Z : PB = 581988352 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 07:58:24Z : PB = 581988352 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 07:58:24Z : PB = 586784768 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 07:58:24Z : PB = 586784768 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
