Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-09-24 03:44:13Z : PB = 240447488 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-09-24 10:43:28Z : PB = 493998080 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:43:28Z : PB = 493998080 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:43:28Z : PB = 493998080 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 10:43:28Z : PB = 493998080 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 10:43:28Z : PB = 493998080 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 10:43:28Z : PB = 493998080 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 10:43:28Z : PB = 493998080 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 10:43:28Z : PB = 493998080 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW1\HW1\Form1.cs Line 38
FeatureEnvyDetector	WARN	 Library109590004.Form1 envy Library109590004.Library
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW1\HW1\Form1.cs Line 38
FeatureEnvyDetector	WARN	 Library109590004.Form1 envy Library109590004.Library
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN		GetCategories
2022-09-24 10:43:30Z : PB = 493420544 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 10:43:30Z : PB = 493420544 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 10:43:30Z : PB = 493420544 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 10:45:19Z : PB = 467636224 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 10:45:19Z : PB = 468406272 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 10:45:19Z : PB = 468406272 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 10:45:19Z : PB = 468406272 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 10:45:19Z : PB = 468406272 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 10:45:19Z : PB = 468406272 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 10:45:19Z : PB = 468406272 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 10:45:19Z : PB = 468406272 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:19Z : PB = 468410368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:19Z : PB = 468070400 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:19Z : PB = 468201472 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:19Z : PB = 468332544 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:19Z : PB = 467546112 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:19Z : PB = 467546112 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:19Z : PB = 467546112 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:19Z : PB = 467546112 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:19Z : PB = 467546112 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:19Z : PB = 467546112 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:19Z : PB = 467546112 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:19Z : PB = 467546112 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:19Z : PB = 467480576 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:19Z : PB = 467480576 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:19Z : PB = 467480576 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:19Z : PB = 467480576 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:19Z : PB = 467480576 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:19Z : PB = 467480576 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:19Z : PB = 467480576 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:19Z : PB = 467480576 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 468865024 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 468865024 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 468865024 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 468865024 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 468865024 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 468865024 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 468865024 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 468865024 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 471621632 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 471621632 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 471621632 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 471621632 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 471621632 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 471625728 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 471625728 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 471625728 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 474976256 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 474976256 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 474976256 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 474976256 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 474976256 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 474976256 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 474976256 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 474976256 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 478093312 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 478093312 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 478093312 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 478093312 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 478093312 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 478093312 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 478093312 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 478093312 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 481533952 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 481533952 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 481533952 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 481533952 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 481533952 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 481533952 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 481533952 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 481533952 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 484986880 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 484986880 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 484986880 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 484986880 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 484986880 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 484986880 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 484986880 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 484986880 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 488427520 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 488427520 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 488427520 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 488427520 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 488427520 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 488427520 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 488427520 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 488427520 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:20Z : PB = 492531712 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:20Z : PB = 492531712 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:20Z : PB = 492531712 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:20Z : PB = 492531712 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:45:20Z : PB = 492531712 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:45:20Z : PB = 492531712 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:45:20Z : PB = 492597248 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:45:20Z : PB = 492728320 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:45:21Z : PB = 495321088 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:45:21Z : PB = 495321088 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:45:21Z : PB = 495321088 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:45:21Z : PB = 495321088 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 10:45:21Z : PB = 495321088 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 10:45:21Z : PB = 495321088 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 10:45:21Z : PB = 495321088 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 10:45:21Z : PB = 495321088 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 10:45:21Z : PB = 495321088 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW1\HW1\Form1.cs Line 36
FeatureEnvyDetector	WARN	 Library109590004.Form1 envy Library109590004.Library
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW1\HW1\Form1.cs Line 37
FeatureEnvyDetector	WARN	 Library109590004.Form1 envy Library109590004.Library
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW1\HW1\Form1.cs Line 40
FeatureEnvyDetector	WARN	 Library109590004.Form1 envy Library109590004.Library
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW1\HW1\Form1.cs Line 40
FeatureEnvyDetector	WARN	 Library109590004.Form1 envy Library109590004.Library
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategories
FeatureEnvyDetector	WARN		GetCategories
2022-09-24 10:45:22Z : PB = 495333376 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 10:45:22Z : PB = 495333376 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 10:45:22Z : PB = 495333376 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 10:46:17Z : PB = 471846912 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 10:46:17Z : PB = 472616960 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 10:46:17Z : PB = 472616960 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 10:46:17Z : PB = 472616960 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 10:46:17Z : PB = 472616960 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 10:46:17Z : PB = 472616960 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 10:46:17Z : PB = 472616960 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 10:46:17Z : PB = 472616960 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:46:17Z : PB = 472625152 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:46:17Z : PB = 472625152 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:46:17Z : PB = 472625152 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:46:17Z : PB = 472625152 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:46:18Z : PB = 472625152 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:46:18Z : PB = 472625152 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:46:18Z : PB = 472625152 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:46:18Z : PB = 472625152 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:46:18Z : PB = 472625152 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:46:18Z : PB = 472625152 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:46:18Z : PB = 472625152 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:46:18Z : PB = 472625152 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:46:18Z : PB = 472625152 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:46:18Z : PB = 472625152 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:46:18Z : PB = 471957504 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:46:18Z : PB = 471957504 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:46:18Z : PB = 471957504 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:46:18Z : PB = 471957504 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:46:18Z : PB = 471957504 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:46:18Z : PB = 471957504 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:46:18Z : PB = 474128384 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:46:18Z : PB = 474128384 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:46:18Z : PB = 474128384 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:46:18Z : PB = 474128384 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:46:18Z : PB = 474128384 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:46:18Z : PB = 474193920 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:46:18Z : PB = 474324992 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:46:18Z : PB = 474456064 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:46:18Z : PB = 476098560 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:46:18Z : PB = 476098560 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:46:18Z : PB = 476098560 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:46:18Z : PB = 476098560 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:46:18Z : PB = 476098560 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:46:18Z : PB = 476098560 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:46:18Z : PB = 476098560 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:46:18Z : PB = 476098560 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:46:18Z : PB = 479805440 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:46:18Z : PB = 479805440 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:46:18Z : PB = 479805440 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:46:18Z : PB = 479805440 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:46:18Z : PB = 479805440 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:46:18Z : PB = 472092672 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:46:18Z : PB = 472092672 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:46:18Z : PB = 472092672 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:46:18Z : PB = 472092672 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:46:18Z : PB = 472092672 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
