Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-12-01 16:09:36Z : PB = 370659328 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-12-03 08:06:04Z : PB = 317272064 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:04Z : PB = 317272064 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:04Z : PB = 317272064 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:04Z : PB = 317272064 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:04Z : PB = 317992960 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:04Z : PB = 317992960 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:04Z : PB = 317992960 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:05Z : PB = 324976640 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:05Z : PB = 324976640 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:05Z : PB = 324976640 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:05Z : PB = 324976640 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:05Z : PB = 324976640 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:05Z : PB = 324980736 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:05Z : PB = 324980736 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:05Z : PB = 324980736 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:05Z : PB = 330711040 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:05Z : PB = 330711040 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:05Z : PB = 330711040 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:05Z : PB = 330711040 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:05Z : PB = 330711040 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:05Z : PB = 330711040 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:05Z : PB = 330711040 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:05Z : PB = 330711040 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:05Z : PB = 337600512 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:05Z : PB = 337600512 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:05Z : PB = 337600512 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:05Z : PB = 337600512 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:05Z : PB = 337600512 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:05Z : PB = 337600512 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:05Z : PB = 337600512 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:05Z : PB = 337600512 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:05Z : PB = 342810624 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:05Z : PB = 342810624 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:05Z : PB = 342810624 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:05Z : PB = 342810624 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:05Z : PB = 342810624 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:05Z : PB = 342827008 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:05Z : PB = 342827008 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:05Z : PB = 342827008 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:06Z : PB = 336850944 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:06Z : PB = 336850944 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:06Z : PB = 336850944 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:06Z : PB = 336850944 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:06Z : PB = 336850944 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:06Z : PB = 336850944 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:06Z : PB = 336850944 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:06Z : PB = 336850944 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:06Z : PB = 336728064 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:06Z : PB = 336732160 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:06Z : PB = 336732160 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:06Z : PB = 336732160 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:06Z : PB = 336732160 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:06Z : PB = 336748544 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:06Z : PB = 336748544 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:06Z : PB = 336748544 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:06Z : PB = 328773632 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:06Z : PB = 328773632 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:06Z : PB = 328773632 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:06Z : PB = 328773632 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:06Z : PB = 328773632 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:06Z : PB = 328712192 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:06Z : PB = 328712192 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:06Z : PB = 328712192 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:06Z : PB = 331534336 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:06Z : PB = 331534336 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:06Z : PB = 331534336 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:06Z : PB = 331534336 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:06Z : PB = 331534336 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:06Z : PB = 330969088 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:06Z : PB = 330969088 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:06Z : PB = 330969088 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:06Z : PB = 324812800 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:06Z : PB = 324812800 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:06Z : PB = 324812800 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:06Z : PB = 324812800 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:06Z : PB = 324812800 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:06Z : PB = 324820992 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:06Z : PB = 324820992 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:06Z : PB = 324820992 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:06Z : PB = 328253440 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:06Z : PB = 328253440 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:06Z : PB = 328253440 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:06Z : PB = 328253440 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:06Z : PB = 328253440 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 328384512 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 328384512 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 328384512 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:07Z : PB = 331833344 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:07Z : PB = 331833344 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:07Z : PB = 331833344 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:07Z : PB = 331833344 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:07Z : PB = 331833344 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 331841536 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 331841536 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 331841536 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:07Z : PB = 335286272 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:07Z : PB = 335286272 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:07Z : PB = 335286272 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:07Z : PB = 335286272 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:07Z : PB = 335286272 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 335290368 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 335290368 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 335290368 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:07Z : PB = 338309120 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:07Z : PB = 338309120 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:07Z : PB = 338309120 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:07Z : PB = 338309120 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:07Z : PB = 338309120 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 338309120 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 338309120 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 338309120 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:07Z : PB = 341946368 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:07Z : PB = 341946368 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:07Z : PB = 341946368 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:07Z : PB = 341946368 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:07Z : PB = 341946368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 341356544 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 341356544 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 341372928 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:07Z : PB = 344596480 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:07Z : PB = 344596480 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:07Z : PB = 344596480 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:07Z : PB = 344596480 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:07Z : PB = 344596480 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 344604672 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 344604672 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 344604672 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:07Z : PB = 348057600 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:07Z : PB = 348057600 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:07Z : PB = 348057600 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:07Z : PB = 348057600 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:07Z : PB = 348057600 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:07Z : PB = 348061696 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:07Z : PB = 348061696 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:07Z : PB = 348061696 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:08Z : PB = 325189632 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:08Z : PB = 325189632 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:08Z : PB = 325189632 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:08Z : PB = 325189632 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:08Z : PB = 325189632 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:08Z : PB = 325189632 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:08Z : PB = 325189632 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:08Z : PB = 325189632 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:08Z : PB = 324997120 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:08Z : PB = 324997120 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:08Z : PB = 324997120 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:08Z : PB = 324997120 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:08Z : PB = 324997120 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:08Z : PB = 324997120 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:08Z : PB = 324997120 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:08Z : PB = 324997120 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:09Z : PB = 324960256 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:09Z : PB = 324960256 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:09Z : PB = 324960256 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:09Z : PB = 324960256 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:09Z : PB = 324960256 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:09Z : PB = 324964352 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:09Z : PB = 324964352 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:09Z : PB = 324964352 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:10Z : PB = 327598080 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:10Z : PB = 327598080 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:10Z : PB = 327598080 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:10Z : PB = 327598080 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-03 08:06:10Z : PB = 327598080 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-03 08:06:10Z : PB = 324972544 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-03 08:06:10Z : PB = 324972544 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-03 08:06:10Z : PB = 324972544 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-03 08:06:10Z : PB = 328417280 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-03 08:06:10Z : PB = 328417280 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-03 08:06:10Z : PB = 328417280 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-03 08:06:10Z : PB = 328417280 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-12-03 08:06:10Z : PB = 328417280 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-12-03 08:06:10Z : PB = 328417280 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-12-03 08:06:10Z : PB = 328417280 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-12-03 08:06:10Z : PB = 328417280 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-12-03 08:06:10Z : PB = 328417280 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-12-03 08:06:13Z : PB = 329891840 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-12-03 08:06:13Z : PB = 329891840 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-12-03 08:06:13Z : PB = 329891840 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-03 08:08:45Z : PB = 463683584 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-12-03 08:08:45Z : PB = 463884288 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-03 08:08:45Z : PB = 464625664 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 3])
